"scenario","area","period","age","sex","education","ratio","age_group","period_min","period_max"
"Universal","Zambia","2050-2055","5--9",1,4,0.998,2,2050,2055
"Universal","Zambia","2055-2060","5--9",1,4,0.998,2,2055,2060
"Universal","Zambia","2060-2065","5--9",1,4,0.992,2,2060,2065
"Universal","Zambia","2065-2070","5--9",1,4,0.993,2,2065,2070
"Universal","Zambia","2070-2075","5--9",1,4,0.994,2,2070,2075
"Universal","Zambia","2015-2020","10--14",1,4,0.99,3,2015,2020
"Universal","Zambia","2020-2025","10--14",1,4,0.995,3,2020,2025
"Universal","Zambia","2025-2030","10--14",1,4,0.996,3,2025,2030
"Universal","Zambia","2030-2035","10--14",1,4,0.996,3,2030,2035
"Universal","Zambia","2035-2040","10--14",1,4,0.996,3,2035,2040
"Universal","Zambia","2040-2045","10--14",1,4,0.997,3,2040,2045
"Universal","Zambia","2045-2050","10--14",1,4,0.997,3,2045,2050
"Universal","Zambia","2050-2055","10--14",1,4,0.997,3,2050,2055
"Universal","Zambia","2055-2060","10--14",1,4,0.997,3,2055,2060
"Universal","Zambia","2060-2065","10--14",1,4,0.991,3,2060,2065
"Universal","Zambia","2065-2070","10--14",1,4,0.992,3,2065,2070
"Universal","Zambia","2070-2075","10--14",1,4,0.993,3,2070,2075
"Universal","Zambia","2015-2020","15--19",1,4,0.986,4,2015,2020
"Universal","Zambia","2020-2025","15--19",1,4,0.992,4,2020,2025
"Universal","Zambia","2025-2030","15--19",1,4,0.993,4,2025,2030
"Universal","Zambia","2030-2035","15--19",1,4,0.994,4,2030,2035
"Universal","Zambia","2035-2040","15--19",1,4,0.994,4,2035,2040
"Universal","Zambia","2040-2045","15--19",1,4,0.995,4,2040,2045
"Universal","Zambia","2045-2050","15--19",1,4,0.995,4,2045,2050
"Universal","Zambia","2050-2055","15--19",1,4,0.996,4,2050,2055
"Universal","Zambia","2055-2060","15--19",1,4,0.997,4,2055,2060
"Universal","Zambia","2060-2065","15--19",1,4,0.987,4,2060,2065
"Universal","Zambia","2065-2070","15--19",1,4,0.987,4,2065,2070
"Universal","Zambia","2070-2075","15--19",1,4,0.988,4,2070,2075
"Universal","Zambia","2015-2020","20--24",1,4,0.981,5,2015,2020
"Universal","Zambia","2020-2025","20--24",1,4,0.989,5,2020,2025
"Universal","Zambia","2025-2030","20--24",1,4,0.99,5,2025,2030
"Universal","Zambia","2030-2035","20--24",1,4,0.991,5,2030,2035
"Universal","Zambia","2035-2040","20--24",1,4,0.992,5,2035,2040
"Universal","Zambia","2040-2045","20--24",1,4,0.993,5,2040,2045
"Universal","Zambia","2045-2050","20--24",1,4,0.994,5,2045,2050
"Universal","Zambia","2050-2055","20--24",1,4,0.994,5,2050,2055
"Universal","Zambia","2055-2060","20--24",1,4,0.995,5,2055,2060
"Universal","Zambia","2060-2065","20--24",1,4,0.981,5,2060,2065
"Universal","Zambia","2065-2070","20--24",1,4,0.982,5,2065,2070
"Universal","Zambia","2070-2075","20--24",1,4,0.983,5,2070,2075
"Universal","Zambia","2015-2020","25--29",1,4,0.975,6,2015,2020
"Universal","Zambia","2020-2025","25--29",1,4,0.988,6,2020,2025
"Universal","Zambia","2025-2030","25--29",1,4,0.989,6,2025,2030
"Universal","Zambia","2030-2035","25--29",1,4,0.99,6,2030,2035
"Universal","Zambia","2035-2040","25--29",1,4,0.991,6,2035,2040
"Universal","Zambia","2040-2045","25--29",1,4,0.992,6,2040,2045
"Universal","Zambia","2045-2050","25--29",1,4,0.993,6,2045,2050
"Universal","Zambia","2050-2055","25--29",1,4,0.993,6,2050,2055
"Universal","Zambia","2055-2060","25--29",1,4,0.994,6,2055,2060
"Universal","Zambia","2060-2065","25--29",1,4,0.976,6,2060,2065
"Universal","Zambia","2065-2070","25--29",1,4,0.978,6,2065,2070
"Universal","Zambia","2070-2075","25--29",1,4,0.979,6,2070,2075
"Universal","Zambia","2015-2020","30--34",1,4,0.965,7,2015,2020
"Universal","Zambia","2020-2025","30--34",1,4,0.985,7,2020,2025
"Universal","Zambia","2025-2030","30--34",1,4,0.987,7,2025,2030
"Universal","Zambia","2030-2035","30--34",1,4,0.988,7,2030,2035
"Universal","Zambia","2035-2040","30--34",1,4,0.989,7,2035,2040
"Universal","Zambia","2040-2045","30--34",1,4,0.99,7,2040,2045
"Universal","Zambia","2045-2050","30--34",1,4,0.991,7,2045,2050
"Universal","Zambia","2050-2055","30--34",1,4,0.992,7,2050,2055
"Universal","Zambia","2055-2060","30--34",1,4,0.993,7,2055,2060
"Universal","Zambia","2060-2065","30--34",1,4,0.967,7,2060,2065
"Universal","Zambia","2065-2070","30--34",1,4,0.97,7,2065,2070
"Universal","Zambia","2070-2075","30--34",1,4,0.973,7,2070,2075
"Universal","Zambia","2015-2020","35--39",1,4,0.955,8,2015,2020
"Universal","Zambia","2020-2025","35--39",1,4,0.982,8,2020,2025
"Universal","Zambia","2025-2030","35--39",1,4,0.984,8,2025,2030
"Universal","Zambia","2030-2035","35--39",1,4,0.985,8,2030,2035
"Universal","Zambia","2035-2040","35--39",1,4,0.987,8,2035,2040
"Universal","Zambia","2040-2045","35--39",1,4,0.988,8,2040,2045
"Universal","Zambia","2045-2050","35--39",1,4,0.989,8,2045,2050
"Universal","Zambia","2050-2055","35--39",1,4,0.991,8,2050,2055
"Universal","Zambia","2055-2060","35--39",1,4,0.992,8,2055,2060
"Universal","Zambia","2060-2065","35--39",1,4,0.958,8,2060,2065
"Universal","Zambia","2065-2070","35--39",1,4,0.962,8,2065,2070
"Universal","Zambia","2070-2075","35--39",1,4,0.965,8,2070,2075
"Universal","Zambia","2015-2020","40--44",1,4,0.948,9,2015,2020
"Universal","Zambia","2020-2025","40--44",1,4,0.978,9,2020,2025
"Universal","Zambia","2025-2030","40--44",1,4,0.98,9,2025,2030
"Universal","Zambia","2030-2035","40--44",1,4,0.981,9,2030,2035
"Universal","Zambia","2035-2040","40--44",1,4,0.983,9,2035,2040
"Universal","Zambia","2040-2045","40--44",1,4,0.985,9,2040,2045
"Universal","Zambia","2045-2050","40--44",1,4,0.986,9,2045,2050
"Universal","Zambia","2050-2055","40--44",1,4,0.988,9,2050,2055
"Universal","Zambia","2055-2060","40--44",1,4,0.989,9,2055,2060
"Universal","Zambia","2060-2065","40--44",1,4,0.951,9,2060,2065
"Universal","Zambia","2065-2070","40--44",1,4,0.955,9,2065,2070
"Universal","Zambia","2070-2075","40--44",1,4,0.959,9,2070,2075
"Universal","Zambia","2015-2020","45--49",1,4,0.939,10,2015,2020
"Universal","Zambia","2020-2025","45--49",1,4,0.969,10,2020,2025
"Universal","Zambia","2025-2030","45--49",1,4,0.972,10,2025,2030
"Universal","Zambia","2030-2035","45--49",1,4,0.974,10,2030,2035
"Universal","Zambia","2035-2040","45--49",1,4,0.976,10,2035,2040
"Universal","Zambia","2040-2045","45--49",1,4,0.978,10,2040,2045
"Universal","Zambia","2045-2050","45--49",1,4,0.98,10,2045,2050
"Universal","Zambia","2050-2055","45--49",1,4,0.983,10,2050,2055
"Universal","Zambia","2055-2060","45--49",1,4,0.984,10,2055,2060
"Universal","Zambia","2060-2065","45--49",1,4,0.941,10,2060,2065
"Universal","Zambia","2065-2070","45--49",1,4,0.946,10,2065,2070
"Universal","Zambia","2070-2075","45--49",1,4,0.95,10,2070,2075
"Universal","Zambia","2015-2020","50--54",1,4,0.929,11,2015,2020
"Universal","Zambia","2020-2025","50--54",1,4,0.958,11,2020,2025
"Universal","Zambia","2025-2030","50--54",1,4,0.961,11,2025,2030
"Universal","Zambia","2030-2035","50--54",1,4,0.964,11,2030,2035
"Universal","Zambia","2035-2040","50--54",1,4,0.967,11,2035,2040
"Universal","Zambia","2040-2045","50--54",1,4,0.97,11,2040,2045
"Universal","Zambia","2045-2050","50--54",1,4,0.972,11,2045,2050
"Universal","Zambia","2050-2055","50--54",1,4,0.975,11,2050,2055
"Universal","Zambia","2055-2060","50--54",1,4,0.978,11,2055,2060
"Universal","Zambia","2060-2065","50--54",1,4,0.931,11,2060,2065
"Universal","Zambia","2065-2070","50--54",1,4,0.934,11,2065,2070
"Universal","Zambia","2070-2075","50--54",1,4,0.938,11,2070,2075
"Universal","Zambia","2015-2020","55--59",1,4,0.911,12,2015,2020
"Universal","Zambia","2020-2025","55--59",1,4,0.942,12,2020,2025
"Universal","Zambia","2025-2030","55--59",1,4,0.945,12,2025,2030
"Universal","Zambia","2030-2035","55--59",1,4,0.949,12,2030,2035
"Universal","Zambia","2035-2040","55--59",1,4,0.952,12,2035,2040
"Universal","Zambia","2040-2045","55--59",1,4,0.956,12,2040,2045
"Universal","Zambia","2045-2050","55--59",1,4,0.96,12,2045,2050
"Universal","Zambia","2050-2055","55--59",1,4,0.964,12,2050,2055
"Universal","Zambia","2055-2060","55--59",1,4,0.967,12,2055,2060
"Universal","Zambia","2060-2065","55--59",1,4,0.913,12,2060,2065
"Universal","Zambia","2065-2070","55--59",1,4,0.916,12,2065,2070
"Universal","Zambia","2070-2075","55--59",1,4,0.919,12,2070,2075
"Universal","Zambia","2015-2020","60--64",1,4,0.877,13,2015,2020
"Universal","Zambia","2020-2025","60--64",1,4,0.911,13,2020,2025
"Universal","Zambia","2025-2030","60--64",1,4,0.915,13,2025,2030
"Universal","Zambia","2030-2035","60--64",1,4,0.92,13,2030,2035
"Universal","Zambia","2035-2040","60--64",1,4,0.925,13,2035,2040
"Universal","Zambia","2040-2045","60--64",1,4,0.931,13,2040,2045
"Universal","Zambia","2045-2050","60--64",1,4,0.936,13,2045,2050
"Universal","Zambia","2050-2055","60--64",1,4,0.943,13,2050,2055
"Universal","Zambia","2055-2060","60--64",1,4,0.948,13,2055,2060
"Universal","Zambia","2060-2065","60--64",1,4,0.879,13,2060,2065
"Universal","Zambia","2065-2070","60--64",1,4,0.882,13,2065,2070
"Universal","Zambia","2070-2075","60--64",1,4,0.885,13,2070,2075
"Universal","Zambia","2015-2020","65--69",1,4,0.823,14,2015,2020
"Universal","Zambia","2020-2025","65--69",1,4,0.863,14,2020,2025
"Universal","Zambia","2025-2030","65--69",1,4,0.87,14,2025,2030
"Universal","Zambia","2030-2035","65--69",1,4,0.877,14,2030,2035
"Universal","Zambia","2035-2040","65--69",1,4,0.884,14,2035,2040
"Universal","Zambia","2040-2045","65--69",1,4,0.892,14,2040,2045
"Universal","Zambia","2045-2050","65--69",1,4,0.9,14,2045,2050
"Universal","Zambia","2050-2055","65--69",1,4,0.908,14,2050,2055
"Universal","Zambia","2055-2060","65--69",1,4,0.916,14,2055,2060
"Universal","Zambia","2060-2065","65--69",1,4,0.825,14,2060,2065
"Universal","Zambia","2065-2070","65--69",1,4,0.828,14,2065,2070
"Universal","Zambia","2070-2075","65--69",1,4,0.831,14,2070,2075
"Universal","Zambia","2015-2020","70--74",1,4,0.738,15,2015,2020
"Universal","Zambia","2020-2025","70--74",1,4,0.787,15,2020,2025
"Universal","Zambia","2025-2030","70--74",1,4,0.797,15,2025,2030
"Universal","Zambia","2030-2035","70--74",1,4,0.807,15,2030,2035
"Universal","Zambia","2035-2040","70--74",1,4,0.818,15,2035,2040
"Universal","Zambia","2040-2045","70--74",1,4,0.83,15,2040,2045
"Universal","Zambia","2045-2050","70--74",1,4,0.841,15,2045,2050
"Universal","Zambia","2050-2055","70--74",1,4,0.852,15,2050,2055
"Universal","Zambia","2055-2060","70--74",1,4,0.863,15,2055,2060
"Universal","Zambia","2060-2065","70--74",1,4,0.741,15,2060,2065
"Universal","Zambia","2065-2070","70--74",1,4,0.744,15,2065,2070
"Universal","Zambia","2070-2075","70--74",1,4,0.748,15,2070,2075
"Universal","Zambia","2015-2020","75--79",1,4,0.615,16,2015,2020
"Universal","Zambia","2020-2025","75--79",1,4,0.672,16,2020,2025
"Universal","Zambia","2025-2030","75--79",1,4,0.685,16,2025,2030
"Universal","Zambia","2030-2035","75--79",1,4,0.699,16,2030,2035
"Universal","Zambia","2035-2040","75--79",1,4,0.715,16,2035,2040
"Universal","Zambia","2040-2045","75--79",1,4,0.733,16,2040,2045
"Universal","Zambia","2045-2050","75--79",1,4,0.749,16,2045,2050
"Universal","Zambia","2050-2055","75--79",1,4,0.764,16,2050,2055
"Universal","Zambia","2055-2060","75--79",1,4,0.779,16,2055,2060
"Universal","Zambia","2060-2065","75--79",1,4,0.619,16,2060,2065
"Universal","Zambia","2065-2070","75--79",1,4,0.623,16,2065,2070
"Universal","Zambia","2070-2075","75--79",1,4,0.627,16,2070,2075
"Universal","Zambia","2015-2020","80--84",1,4,0.457,17,2015,2020
"Universal","Zambia","2020-2025","80--84",1,4,0.515,17,2020,2025
"Universal","Zambia","2025-2030","80--84",1,4,0.532,17,2025,2030
"Universal","Zambia","2030-2035","80--84",1,4,0.549,17,2030,2035
"Universal","Zambia","2035-2040","80--84",1,4,0.57,17,2035,2040
"Universal","Zambia","2040-2045","80--84",1,4,0.593,17,2040,2045
"Universal","Zambia","2045-2050","80--84",1,4,0.615,17,2045,2050
"Universal","Zambia","2050-2055","80--84",1,4,0.635,17,2050,2055
"Universal","Zambia","2055-2060","80--84",1,4,0.655,17,2055,2060
"Universal","Zambia","2060-2065","80--84",1,4,0.462,17,2060,2065
"Universal","Zambia","2065-2070","80--84",1,4,0.466,17,2065,2070
"Universal","Zambia","2070-2075","80--84",1,4,0.47,17,2070,2075
"Universal","Zambia","2015-2020","85--89",1,4,0.293,18,2015,2020
"Universal","Zambia","2020-2025","85--89",1,4,0.343,18,2020,2025
"Universal","Zambia","2025-2030","85--89",1,4,0.359,18,2025,2030
"Universal","Zambia","2030-2035","85--89",1,4,0.376,18,2030,2035
"Universal","Zambia","2035-2040","85--89",1,4,0.397,18,2035,2040
"Universal","Zambia","2040-2045","85--89",1,4,0.422,18,2040,2045
"Universal","Zambia","2045-2050","85--89",1,4,0.446,18,2045,2050
"Universal","Zambia","2050-2055","85--89",1,4,0.47,18,2050,2055
"Universal","Zambia","2055-2060","85--89",1,4,0.493,18,2055,2060
"Universal","Zambia","2060-2065","85--89",1,4,0.298,18,2060,2065
"Universal","Zambia","2065-2070","85--89",1,4,0.301,18,2065,2070
"Universal","Zambia","2070-2075","85--89",1,4,0.305,18,2070,2075
"Universal","Zambia","2015-2020","90--94",1,4,0.162,19,2015,2020
"Universal","Zambia","2020-2025","90--94",1,4,0.194,19,2020,2025
"Universal","Zambia","2025-2030","90--94",1,4,0.206,19,2025,2030
"Universal","Zambia","2030-2035","90--94",1,4,0.22,19,2030,2035
"Universal","Zambia","2035-2040","90--94",1,4,0.237,19,2035,2040
"Universal","Zambia","2040-2045","90--94",1,4,0.257,19,2040,2045
"Universal","Zambia","2045-2050","90--94",1,4,0.278,19,2045,2050
"Universal","Zambia","2050-2055","90--94",1,4,0.301,19,2050,2055
"Universal","Zambia","2055-2060","90--94",1,4,0.322,19,2055,2060
"Universal","Zambia","2060-2065","90--94",1,4,0.165,19,2060,2065
"Universal","Zambia","2065-2070","90--94",1,4,0.167,19,2065,2070
"Universal","Zambia","2070-2075","90--94",1,4,0.169,19,2070,2075
"Universal","Zambia","2015-2020","95+",1,4,0.084,20,2015,2020
"Universal","Zambia","2020-2025","95+",1,4,0.099,20,2020,2025
"Universal","Zambia","2025-2030","95+",1,4,0.105,20,2025,2030
"Universal","Zambia","2030-2035","95+",1,4,0.113,20,2030,2035
"Universal","Zambia","2035-2040","95+",1,4,0.123,20,2035,2040
"Universal","Zambia","2040-2045","95+",1,4,0.136,20,2040,2045
"Universal","Zambia","2045-2050","95+",1,4,0.149,20,2045,2050
"Universal","Zambia","2050-2055","95+",1,4,0.166,20,2050,2055
"Universal","Zambia","2055-2060","95+",1,4,0.18,20,2055,2060
"Universal","Zambia","2060-2065","95+",1,4,0.086,20,2060,2065
"Universal","Zambia","2065-2070","95+",1,4,0.086,20,2065,2070
"Universal","Zambia","2070-2075","95+",1,4,0.087,20,2070,2075
"Universal","Zambia","2015-2020","Newborn",2,4,0.956,0,2015,2020
"Universal","Zambia","2020-2025","Newborn",2,4,0.976,0,2020,2025
"Universal","Zambia","2025-2030","Newborn",2,4,0.977,0,2025,2030
"Universal","Zambia","2030-2035","Newborn",2,4,0.979,0,2030,2035
"Universal","Zambia","2035-2040","Newborn",2,4,0.98,0,2035,2040
"Universal","Zambia","2040-2045","Newborn",2,4,0.981,0,2040,2045
"Universal","Zambia","2045-2050","Newborn",2,4,0.983,0,2045,2050
"Universal","Zambia","2050-2055","Newborn",2,4,0.985,0,2050,2055
"Universal","Zambia","2055-2060","Newborn",2,4,0.987,0,2055,2060
"Universal","Zambia","2060-2065","Newborn",2,4,0.96,0,2060,2065
"Universal","Zambia","2065-2070","Newborn",2,4,0.962,0,2065,2070
"Universal","Zambia","2070-2075","Newborn",2,4,0.965,0,2070,2075
"Universal","Zambia","2015-2020","0--4",2,4,0.985,1,2015,2020
"Universal","Zambia","2020-2025","0--4",2,4,0.995,1,2020,2025
"Universal","Zambia","2025-2030","0--4",2,4,0.995,1,2025,2030
"Universal","Zambia","2030-2035","0--4",2,4,0.995,1,2030,2035
"Universal","Zambia","2035-2040","0--4",2,4,0.996,1,2035,2040
"Universal","Zambia","2040-2045","0--4",2,4,0.996,1,2040,2045
"Universal","Zambia","2045-2050","0--4",2,4,0.996,1,2045,2050
"Universal","Zambia","2050-2055","0--4",2,4,0.996,1,2050,2055
"Universal","Zambia","2055-2060","0--4",2,4,0.997,1,2055,2060
"Universal","Zambia","2060-2065","0--4",2,4,0.989,1,2060,2065
"Universal","Zambia","2065-2070","0--4",2,4,0.99,1,2065,2070
"Universal","Zambia","2070-2075","0--4",2,4,0.991,1,2070,2075
"Universal","Zambia","2015-2020","5--9",2,4,0.992,2,2015,2020
"Universal","Zambia","2020-2025","5--9",2,4,0.997,2,2020,2025
"Universal","Zambia","2025-2030","5--9",2,4,0.998,2,2025,2030
"Universal","Zambia","2030-2035","5--9",2,4,0.998,2,2030,2035
"Universal","Zambia","2035-2040","5--9",2,4,0.998,2,2035,2040
"Universal","Zambia","2040-2045","5--9",2,4,0.998,2,2040,2045
"Universal","Zambia","2045-2050","5--9",2,4,0.998,2,2045,2050
"Universal","Zambia","2050-2055","5--9",2,4,0.998,2,2050,2055
"Universal","Zambia","2055-2060","5--9",2,4,0.999,2,2055,2060
"Universal","Zambia","2060-2065","5--9",2,4,0.994,2,2060,2065
"Universal","Zambia","2065-2070","5--9",2,4,0.995,2,2065,2070
"Universal","Zambia","2070-2075","5--9",2,4,0.996,2,2070,2075
"Universal","Zambia","2015-2020","10--14",2,4,0.992,3,2015,2020
"Universal","Zambia","2020-2025","10--14",2,4,0.997,3,2020,2025
"Universal","Zambia","2025-2030","10--14",2,4,0.997,3,2025,2030
"Universal","Zambia","2030-2035","10--14",2,4,0.997,3,2030,2035
"Universal","Zambia","2035-2040","10--14",2,4,0.998,3,2035,2040
"Universal","Zambia","2040-2045","10--14",2,4,0.998,3,2040,2045
"Universal","Zambia","2045-2050","10--14",2,4,0.998,3,2045,2050
"Universal","Zambia","2050-2055","10--14",2,4,0.998,3,2050,2055
"Universal","Zambia","2055-2060","10--14",2,4,0.998,3,2055,2060
"Universal","Zambia","2060-2065","10--14",2,4,0.993,3,2060,2065
"Universal","Zambia","2065-2070","10--14",2,4,0.994,3,2065,2070
"Universal","Zambia","2070-2075","10--14",2,4,0.996,3,2070,2075
"Universal","Zambia","2015-2020","15--19",2,4,0.99,4,2015,2020
"Universal","Zambia","2020-2025","15--19",2,4,0.996,4,2020,2025
"Universal","Zambia","2025-2030","15--19",2,4,0.996,4,2025,2030
"Universal","Zambia","2030-2035","15--19",2,4,0.997,4,2030,2035
"Universal","Zambia","2035-2040","15--19",2,4,0.997,4,2035,2040
"Universal","Zambia","2040-2045","15--19",2,4,0.997,4,2040,2045
"Universal","Zambia","2045-2050","15--19",2,4,0.997,4,2045,2050
"Universal","Zambia","2050-2055","15--19",2,4,0.998,4,2050,2055
"Universal","Zambia","2055-2060","15--19",2,4,0.998,4,2055,2060
"Universal","Zambia","2060-2065","15--19",2,4,0.991,4,2060,2065
"Universal","Zambia","2065-2070","15--19",2,4,0.992,4,2065,2070
"Universal","Zambia","2070-2075","15--19",2,4,0.992,4,2070,2075
"Universal","Zambia","2015-2020","20--24",2,4,0.987,5,2015,2020
"Universal","Zambia","2020-2025","20--24",2,4,0.994,5,2020,2025
"Universal","Zambia","2025-2030","20--24",2,4,0.994,5,2025,2030
"Universal","Zambia","2030-2035","20--24",2,4,0.995,5,2030,2035
"Universal","Zambia","2035-2040","20--24",2,4,0.995,5,2035,2040
"Universal","Zambia","2040-2045","20--24",2,4,0.996,5,2040,2045
"Universal","Zambia","2045-2050","20--24",2,4,0.996,5,2045,2050
"Universal","Zambia","2050-2055","20--24",2,4,0.997,5,2050,2055
"Universal","Zambia","2055-2060","20--24",2,4,0.997,5,2055,2060
"Universal","Zambia","2060-2065","20--24",2,4,0.987,5,2060,2065
"Universal","Zambia","2065-2070","20--24",2,4,0.988,5,2065,2070
"Universal","Zambia","2070-2075","20--24",2,4,0.989,5,2070,2075
"Universal","Zambia","2015-2020","25--29",2,4,0.983,6,2015,2020
"Universal","Zambia","2020-2025","25--29",2,4,0.992,6,2020,2025
"Universal","Zambia","2025-2030","25--29",2,4,0.993,6,2025,2030
"Universal","Zambia","2030-2035","25--29",2,4,0.994,6,2030,2035
"Universal","Zambia","2035-2040","25--29",2,4,0.994,6,2035,2040
"Universal","Zambia","2040-2045","25--29",2,4,0.995,6,2040,2045
"Universal","Zambia","2045-2050","25--29",2,4,0.995,6,2045,2050
"Universal","Zambia","2050-2055","25--29",2,4,0.996,6,2050,2055
"Universal","Zambia","2055-2060","25--29",2,4,0.997,6,2055,2060
"Universal","Zambia","2060-2065","25--29",2,4,0.984,6,2060,2065
"Universal","Zambia","2065-2070","25--29",2,4,0.985,6,2065,2070
